transaction_id,project_id,transaction_isodate,transaction_year,transaction_value_code,transaction_currency,transaction_value
9bZ6oT2bV6nhpYF5M9vazL,P093991,03/11/2006,2006,C,USD,38433614.96
xy4VPeqvBFGSPdZ3NNZ2y6,P099980,22/04/2007,2007,C,USD,35642483.18
xgw8MrphyFyz5rX9CWd9JU,P072960,29/01/2003,2003,C,USD,168589753.9
5PL239oocUGthsC7JE2rvi,P065416,29/07/2004,2004,C,USD,55680523.1
KMm8m9KRXTYdYDA4t4cwtm,P049543,28/09/1997,1997,C,USD,40219460.97
waHfoodjkASpzAvzEo6jTT,P090690,29/05/2007,2007,C,USD,373499075.3
cZ7TTJS9rGPicmurMaJiwN,P096323,15/03/2008,2008,C,USD,46979361.23
og66DeQRVTb6UywNBsSjEC,P083609,03/12/2006,2006,C,USD,38433614.96
55gjREG2Hw5ziCgLAkiML6,P124441,12/07/2012,2012,C,USD,245460929.1
JrB5Jf5pnFinsj5iZ6AMAX,P096532,19/10/2009,2009,C,USD,51748236.55
ATZpBpnz22yZR9U8fkYy2W,P116273,30/07/2011,2011,C,USD,56600000
kA7vvy3qppxBQsJDzynJJA,P122944,14/01/2012,2012,C,USD,29455311.5
uc9ikNaKk3qC8XTFvAybJE,P007700,19/08/1997,1997,C,USD,20109730.49
pxFZ65J59Su36anWoPsRAH,P110167,21/10/2008,2008,C,USD,208797161
kXakXi8B26gf9HwtVdXFmY,P123239,23/11/2011,2011,C,USD,100000000
C9UkcQAh9ZKTuKQ9xErXJm,P110752,18/05/2010,2010,C,USD,20426351.68
M72ngmTpHpLpTyZvF4atSQ,P009574,28/07/1998,1998,C,USD,18161702.44
WAyVCpWNYWJ86j3EQ22g6J,P096131,09/07/2005,2005,C,USD,22671722.11
juVXDvpxXMZ3dQxHCZ6R4a,P066157,06/07/2003,2003,C,USD,6021062.64
7yQ4QrFmPZbSwNedDJRjv,P008508,04/10/1995,1995,C,USD,86198563.15
vUsTW3sPP496DYdbbhQ49P,P127241,27/06/2014,2014,C,USD,300000000
BMrAqWSsV7LKDwqD7fMk8k,P076872,10/11/2005,2005,C,USD,95221232.87
GdWSGTzKaZRMHAmA2aqUkN,P105291,15/06/2007,2007,C,USD,16007103.23
Cr5NhV7ToVbcxddbAT8KCQ,P090887,30/11/2006,2006,C,USD,32064615.91
ccNLvxMAXCDsAYaZMATkuJ,P122594,16/04/2012,2012,C,USD,59892466.71
z63sgrN4QkoD6dKqaUXDWe,P112186,20/06/2008,2008,C,USD,4175943.22
JQnvcdWqGNha2BFZYVZit6,P125307,17/01/2011,2011,C,USD,60000000
rUwXDYq9FPpnkh97pAJbeb,P043700,16/07/1998,1998,C,USD,66283585.54
RNeD428t3jwYBM5n9PgasY,P044056,06/09/1996,1996,C,USD,109145377.1
JcoGrsNcPHTdmhnn7A2xZJ,P119735,07/06/2010,2010,C,USD,76598818.8
Fo3YxXVayqsy3yfB85jwQD,P078976,11/05/2004,2004,C,USD,17568528.53
dFXNhnMJoaBbZzz9AWZRiS,P103466,13/12/2008,2008,C,USD,43847403.81
PvdoSzpniej5W6cznYF57Q,P133738,09/04/2014,2014,C,USD,340000000
kaLKPGv23NxqZtBu4iLuAP,P128303,01/10/2013,2013,C,USD,82633107.27
8iakGxhsJLi68xBsQFa7KM,P123093,04/07/2013,2013,C,USD,61974830.45
BohRVTYthECxW4namsbaHL,P073567,06/05/2001,2001,C,USD,31236110.86
MK49bhA6ivhtWvjZhy4AYj,P083906,16/08/2003,2003,C,USD,37330588.37
3wh7DYPhum5mCeZp5nbCdC,P001184,25/11/1995,1995,C,USD,110806862.6
nKcbFdj7YjAuwmoS8v2LA5,P117270,17/10/2010,2010,C,USD,72002889.68
rw69yJ76r642xJ84NWPMBC,P100534,28/11/2008,2008,C,USD,7829893.538
tyS45QBrYMAbZc9cR8MbZ3,P097036,19/05/2006,2006,C,USD,247073239
EW2WDZd9oqPgowkAgf5wSR,P066098,17/11/1999,1999,C,USD,8745730.191
worQkEfg6n6GViNBqYW5Jo,P044387,11/08/1996,1996,C,USD,5184405.412
Deb5N2Dm5VgHfrzC4rAadV,P113172,21/06/2009,2009,C,USD,10349647.31
BwkstpMS9fKHppikF6U6dA,P090194,10/07/2005,2005,C,USD,28339652.64
kdvSaD72WMorYzV5DtQtH6,P099895,17/07/2009,2009,C,USD,122850313.6
A9Z38byzVmqWe76EngSpTa,P128276,18/07/2013,2013,C,USD,387342690.3
B3rxSs54oMr3DyzKyk4ys3,P121027,14/02/2010,2010,C,USD,29311814.66
ybcetZFJxzSF7caXZFPm6c,P086791,22/10/2004,2004,C,USD,59732997.02
5kmwfTveMANA76U9C4NYRV,P124761,19/04/2013,2013,C,USD,30987415.23
6WzWfSR324YYSgYDF8nNgj,P094784,04/09/2007,2007,C,USD,16327245.29
Md3YVQbbeEryVMtNHGC8pj,P100314,11/12/2006,2006,C,USD,13177239.42
8Zb7m4nc5tasNDuStpGuxn,P008593,03/03/1997,1997,C,USD,402194609.7
gjMDEoB2TLThJuzwqDpivW,P114291,10/10/2009,2009,C,USD,165594357
FFjbY7g9XyWHYzTS2WQ62B,P114910,01/11/2009,2009,C,USD,465734128.9
xruLLP9ZTpmvCh4ZgXFM64,P101342,20/07/2007,2007,C,USD,213972284.5
zXKY7mijRTPYx2a6AGzBuU,P144700,23/10/2014,2014,C,USD,100000000
LZFYDTkG2ujQk2fvXs4Bqd,P117293,31/05/2011,2011,C,USD,54500000
FxVKZVAcZdwZ8xnhQy8QKF,P133117,20/09/2014,2014,C,USD,100000000
JtXw9dm39w7LXLvdZ95LmL,P091077,12/10/2007,2007,C,USD,240106548.4
jkXjTW9r5kHNxeuHYSzgbT,P120445,30/04/2011,2011,C,USD,10000000
xeZbEewmbxvErKdXuAXdNK,P095657,27/09/2007,2007,C,USD,202756640.9
Us2veZbCeyw37QbtN6sSQY,P040198,31/12/1998,1998,C,USD,66283585.54
XLhYbwQY5Wdtx8n7B5EGte,P125283,13/12/2011,2011,C,USD,37000000
7mVxz6bnyY4Q5ST76xdkjS,P054217,10/09/2001,2001,C,USD,20615833.17
niyUgaGGwxya988sGm9NRY,P003539,30/12/1998,1998,C,USD,132567171.1
5CJTj9ZbJUquqU4AtBJXsZ,P075758,19/12/2003,2003,C,USD,48168501.12
kx7Sy5nxsJBYzwp5oNMTWB,P117157,06/05/2011,2011,C,USD,80000000
oC8T7er6maCqMEjp5WVuF6,P001333,28/08/1995,1995,C,USD,55611976.22
L8hMwRaM9D9rM5nN3nCumQ,P105124,16/09/2007,2007,C,USD,213428043
QNzkwrGfxmpA7rntMxekiU,P051059,05/07/2000,2000,C,USD,68228021.06
nd4RdU2TiERwCivSE2i264,P128304,18/06/2012,2012,C,USD,39273748.66
Makd3AUC8qVemqurJUt9NN,P100916,26/09/2008,2008,C,USD,208797161
q9vJqGyinKza8WsqLw8xPa,P117723,07/11/2009,2009,C,USD,517482365.5
Hw25ZuTpXAEn2cMTgV6xkc,P122635,05/07/2011,2011,C,USD,24500000
SzZuh32rw5JKjDWpSLMXnd,P070875,16/04/2002,2002,C,USD,29877740.29
iRMifcCTKKuE7Zjr7ufkH7,P116774,17/01/2010,2010,C,USD,15319763.76
aVnwuQLKZCRv22UcDqzmS8,P058846,24/08/2002,2002,C,USD,196725862
m467dGrPhStvBUJcGcMfMW,P090075,29/06/2007,2007,C,USD,96042619.36
qoV5efREfASx7knWiXiZVV,P050761,05/11/2005,2005,C,USD,4534344.423
Pzn9jbrAzkSBppAkFUSkZC,P051922,18/06/2001,2001,C,USD,111263026.9
J3rw3e2borm5Brq8HSDXHU,P101232,07/04/2010,2010,C,USD,102131758.4
pShmwD6mKCofjszxVTZ73V,P118188,20/09/2010,2010,C,USD,10213175.84
CfeZ8Sh6fvnP4LGqCWBxsZ,P144992,21/10/2013,2013,C,USD,6713939.966
hMYmQxMVFoZiDYB4do9NTR,P145605,26/12/2013,2013,C,USD,619748304.5
BnFZuxc2tFawR6jy4fSG4G,P123151,18/07/2013,2013,C,USD,25822846.02
ZUzyERmD6cNtnUxgWQgF64,P115226,20/04/2009,2009,C,USD,10349647.31
eZ8wEPHTNL73gT4UJsyrT7,P087180,08/01/2004,2004,C,USD,17568528.53
BseNXZuHLpbkHgfACByQJh,P111304,22/10/2008,2008,C,USD,10439858.05
wvrtcFzhBYXx3HKQNHDB6a,P098949,06/07/2006,2006,C,USD,16471549.27
JLgEr4HjZ94BzhHHe4Fqj8,P090309,15/10/2005,2005,C,USD,147366193.7
c5QP9Cc5QWRLqa9ofqTGeV,P040558,09/11/2003,2003,C,USD,42147438.48
eWEbkczKQ4zsG7ifgTYBV6,P099110,08/03/2005,2005,C,USD,453434442.3
Hq8nEKDgUDe7Q2R6qx6H3d,P127801,18/12/2013,2013,C,USD,20658276.82
9VyWdssezxFRRYiCor7YCg,P006884,01/09/1997,1997,C,USD,20109730.49
D6mZLRG84pPRb6qNFNrmzC,P127764,06/08/2014,2014,C,USD,260790000
ncbcDC6XxF7tup2H4dgHa4,P120898,18/08/2010,2010,C,USD,40852703.36
CmDwuDLGQ4hyGvpLo2GrCj,P111511,12/11/2008,2008,C,USD,6890306.313
a29FJnzogTye3R25aDxnpf,P076735,16/12/2004,2004,C,USD,117123523.6
z3tmCmqtibnS7dMpDLjdjM,P040650,17/09/2000,2000,C,USD,57495523.37
hZmdMvXNsDT6RjQqnW9osh,P074801,23/07/2007,2007,C,USD,213428043
WcsdJPwPdfqxrTSZSDmCuj,P037709,23/04/1995,1995,C,USD,41708982.17
wid89jBayf5c77v5jiwDbS,P090041,20/01/2005,2005,C,USD,9068688.845
DBqEXz4bTemcNyWqN3g3X,P099585,12/08/2006,2006,C,USD,82357746.35
cG5nBVeXRGRqf7CQKu9JJd,P129769,22/09/2013,2013,C,USD,5164569.204
KgepCUgDs2fKxWpABiju5k,P143849,21/05/2013,2013,C,USD,10329138.41
kSFwtAEz6ndhbaaiMHbU5C,P096360,07/05/2008,2008,C,USD,59507190.89
uFh4ssrzhMbKwHhdfSbjQh,P128768,12/09/2013,2013,C,USD,51645692.04
To9L3ZYdiK3xtSWGiMLUE6,P095681,01/07/2009,2009,C,USD,3104894.193
2pPkCmQyfmNJn49ppToBx3,P092944,09/09/2005,2005,C,USD,62347235.81
S7rPk4cJ4jqh72xaRpqRDN,P005980,20/10/1996,1996,C,USD,409295164.1
XFt2V5TUVSk6uAf8zbxd4R,P045051,14/07/1999,1999,C,USD,249318577.1
ZPCLbWfpFZ9WmWVAP8snnW,P050910,06/09/1997,1997,C,USD,28019557.81
NBgRnfit7KE6HX7KHm3YRM,P035759,04/08/1995,1995,C,USD,86198563.15
JksXnwoM6EwQT6tz962hNT,P100084,29/09/2008,2008,C,USD,6263914.83
P7mzB6XdLVsgaApUAQHu2M,P125483,14/01/2014,2014,C,USD,250000000
kRjw7DZAEJ6pLAxtR7VoWK,P130091,23/02/2012,2012,C,USD,9818437.165
BXCrcduMbU2hwPTvkpf5g5,P147624,05/04/2013,2013,C,USD,6920522.734
kWxvmZEiwfo8vLGghrZxa5,P147913,10/03/2013,2013,C,USD,258228460.2
hH2sDEGrxzReMWPbyxU4TD,P101322,15/07/2008,2008,C,USD,1941813.597
dA67tsBSxAMACWa89MLDCH,P037086,19/08/1997,1997,C,USD,194394061.4
wjrtggWKhwMvDmLxVPKUUW,P035626,17/01/1998,1998,D,USD,6992927.886
Qit4jVCn8xQZrHxELcmrMj,P102288,26/07/2006,2006,D,USD,136756674.2
HG8UQYFrPyfyzWTci83PXG,P102288,05/06/2009,2009,D,USD,82169420.47
PLkfakgFktUZZD3QWpZjWL,P065954,04/01/2003,2003,D,USD,83774657.15
XKTwJMNN9YxhARqtNn7PxG,P118375,01/08/2010,2010,D,USD,20988269.79
ZzQAN9Qg9N5rcyFPRcpwEj,P040560,10/01/1998,1998,D,USD,344674644.8
iuawBZew54ZXkmhZhx4Qy8,P102915,07/03/2007,2007,D,USD,432441720.8
yC5z5kKDp2pabb6DDx8zQT,P057294,21/09/1999,1999,D,USD,91282329.24
TVA9MbRZv8sPSPwaLpaZ6H,P057294,27/03/2000,2000,D,USD,19153769.9
TqHSnyHzTmeRoHjmfP7FsC,P115347,06/10/2010,2010,D,USD,117304151.1
nhTvC5HV2vsxdSwn8PqwPL,P071001,03/12/2002,2002,D,USD,63815238.41
o3j2LaAZnFcf6q2KNaKDDm,P111556,12/11/2010,2010,D,USD,2342228.856
63SBunH5MBxmtXxdg6EbYF,P111556,04/07/2010,2010,D,USD,5063417.03
cvF2LWYaif3YaMTY4JuqJf,P111556,11/04/2010,2010,D,USD,1552631.493
mBwmVVtVHwYEkgzGehaHKQ,P111556,16/11/2010,2010,D,USD,1860598.596
38VjqnG3MRytVFQNWFPjaU,P039892,25/12/1996,1996,D,USD,15292203.43
d2joJp7CSczKzgTkdueeKi,P008793,12/01/1996,1996,D,USD,68188822.81
25zKjSCNTrHLYLk7v6uJwn,P110075,07/08/2009,2009,D,USD,1024126.425
EDJ8XFKBn3SYhPddtX7uvZ,P040125,17/09/1996,1996,D,USD,24424240.33
6rx2HFu7VdfzqPj8Eo44KD,P040125,14/09/1996,1996,D,USD,145295625.3
RJfkugQMWH9T6sSsboSxy,P098217,30/07/2006,2006,D,USD,17391404.68
sP9NfK7kxEGEWdu9GAjL7D,P090867,08/07/2007,2007,D,USD,42152491.44
N6D5JYhPweZJE3pcYKmZz,P083711,09/08/2004,2004,D,USD,31081443.07
wuUnGRDVFxEF9xsM87DpTN,P094704,12/08/2006,2006,D,USD,10006793.57
sWtXjsMHug8wkBLvDLJaYe,P040721,07/01/1998,1998,D,USD,17751426.73
MsNGqxXfAzLsRdkjc9hZRa,P099287,09/09/2007,2007,D,USD,117469412.9
CvHZi2TX75yb8ZRzJAvGac,P078971,25/11/2004,2004,D,USD,81374925.55
Ls6nzWQWpDwjyuo2PpsFXQ,P100792,30/05/2007,2007,D,USD,26130663.38
qMi4mCFA7X4AZFcQATtwVW,P104990,10/08/2008,2008,D,USD,75632299.14
n69jQs9DphzvkA9UWpuxUZ,P122065,05/10/2011,2011,D,USD,2039005.6
m5m8rHpSXLwdvnxu6xkqW4,P122065,20/04/2011,2011,D,USD,500000
q6pweRVYfXKMCBCoJytnwJ,P122065,08/06/2011,2011,D,USD,831786.64
mVDQn7tnpJfWRNoZmJx5xn,P083401,02/03/2006,2006,D,USD,2598430.821
7H4XvVnny6MFxS9dU4L8x6,P083401,11/08/2004,2004,D,USD,15876139.05
R9xqsSzamyzedkCU9cwcJ7,P105881,15/12/2008,2008,D,USD,2398980.285
TxmSGETDUFzq7393wCKNsi,P063383,24/03/2000,2000,D,USD,34497314.02
jCzQU36GxZ7WugXC6mPXcb,P121800,08/10/2010,2010,D,USD,409550911.6
7LjhgoxboCQcvYU8VJ9WvU,P064836,04/07/2005,2005,D,USD,35092712.78
3uZk6N5ESPM2DwJT4WvPF6,P063683,24/11/2001,2001,D,USD,6635077.113
ZQUG2z85SmH95gJsA62XNJ,P063683,26/04/2005,2005,D,USD,5837750.671
xrDvnTbC4JVdNZ5BdP9YCG,P074316,23/08/2004,2004,D,USD,14078647.47
nEit3asDWiFMKTrUWMU2nF,P102549,04/04/2010,2010,D,USD,13408983.02
ciiRgBdA5uRrhtarRLSeAQ,P093622,13/10/2006,2006,D,USD,22724885.21
ABZAbQNnohYmT9zW2QYkY4,P070653,07/11/2005,2005,D,USD,32177810.53
5xusnNvTAX7szmp7CQuTW6,P092724,25/02/2010,2010,D,USD,19438295.79
WkkHKUKBFUty4gPUoQhayX,P050486,21/03/1997,1997,D,USD,1072518959
Tq7vCfHuMDN2qn8nxpxU4P,P110618,01/01/2008,2008,D,USD,171602841.5
cN24G7BAuJbzYJPPJyKnFa,P001090,23/08/1995,1995,D,USD,8336973.93
tQTJFV6662T5bmJnsvULcP,P055853,18/07/1999,1999,D,USD,20500277.91
CaJyMDkGSrt8HbkFdW87dQ,P055853,02/06/1999,1999,D,USD,1065327.38
rno9WNXH4ShqLgvFKBQULL,P038570,30/03/1996,1996,D,USD,32305354.29
gPNL7x88jBU9nsvCTgnVz9,P038570,12/10/1996,1996,D,USD,2630231.52
aT3pZFVMYnhtW2ynaHmYiK,P004613,18/11/1996,1996,D,USD,53064912.96
fUz9i3nrGQtAKhb8urScwW,P048521,26/07/1999,1999,D,USD,70801976.15
VmwjXoGiRsv3HVR4v4BLE9,P102573,17/07/2008,2008,D,USD,13686120.92
XmL9T3x5kDsrarcWG4GKPD,P078673,06/02/2004,2004,D,USD,24806194.24
yCavL68Eyv3PzVeU8QSNrP,P066396,01/07/2002,2002,D,USD,332010741.9
4VMpGTPzMDcgWD5gnx8iVU,P066396,15/10/2010,2010,D,USD,3931448.939
8yeorm259EbgWGqYbiTym4,P037095,17/10/1998,1998,D,USD,1124864.077
ntQDVTVd6AY9PbnaAeYrHZ,P075060,20/03/2006,2006,D,USD,319446484.4
CS8yj2aZZsVvcZeBmJ65n6,P003978,02/07/1995,1995,D,USD,9619657.126
8V2strEBektKMzuakB569Y,P003978,28/09/1995,1995,D,USD,35756583.75
TywQZ7KEEQR2bv96JQuc5N,P085593,14/10/2005,2005,D,USD,189464298.6
EnE9J2C7scU456pdttXFxL,P082239,21/10/2005,2005,D,USD,89648843.72
EgeAoPK37WN6FkEUyUx2sg,P004001,08/08/1995,1995,D,USD,298918092.6
xCBP6xYzzfy2AKXGAHNxyX,P100635,02/08/2008,2008,D,USD,678496.4491
fzeGYDKbqhGns8HFXwGBAi,P100635,19/05/2008,2008,D,USD,707793.0502
Ei47Lu642bwrDuMsCrwThL,P100635,01/12/2008,2008,D,USD,712595.5833
ENgmJzyPt9wRxUPXXoEwnU,P008604,04/11/1995,1995,D,USD,29335650
xSkjDfVW5AmUBeGyPuwj3h,P008604,17/09/1995,1995,D,USD,121571406.4
gEbUsUsNjEEEeoF6xbC5QV,P005521,28/08/1998,1998,D,USD,13256717.11
7oYEFFuNUxwXmZLBEb7o38,P005521,14/08/1998,1998,D,USD,5907308.742
dacDXV8Xt2imCicJbxbpVV,P070718,06/06/2001,2001,D,USD,35366523.63
cxWKwCtxMK7Bnf4vPMKxFN,P001746,07/10/1996,1996,D,USD,15942779.17
P42w96g3k7qA3oRWHgpfk8,P052208,18/10/2000,2000,D,USD,62590974.37
aL3QSBtiyw3pQhH7rY5qLa,P052208,06/10/2000,2000,D,USD,22701236.31
YwK9xXhkooYp4WTh9bzrQf,P037339,12/02/2000,2000,D,USD,16791716.08
Ap4SxVcfH8RfcefUJTpQBG,P040177,04/11/2003,2003,D,USD,9278809.123
igZQJFjLZY88eeAqPsCXCB,P071094,29/07/2005,2005,D,USD,113027315.9
xyXh5rqyECDMYBNsgS8rhh,P116919,13/11/2010,2010,D,USD,681373.2416
5Pn2TAYRnktrc7F4VXVj85,P055455,26/08/2001,2001,D,USD,94208834.04
ydJBWhNR5nsGp4ndwXGWiS,P001755,25/03/1995,1995,D,USD,7058074.808
coZFHDqRNA2WpeLhjYQq9C,P097030,08/03/2007,2007,D,USD,16110215.42
VcLPxfJUyQtqx7y8GiemEj,P095514,25/10/2007,2007,D,USD,171909063.8
Fd6srtTAHqLoEj9zSisrya,P009122,25/04/1995,1995,D,USD,89902740.53
tvYDN5cTEuFbd5qCZsgziG,P117944,13/08/2009,2009,D,USD,12939294.66
au5HdxWbRSSqk5kRGEFvJn,P002422,26/08/1996,1996,D,USD,24421566.05
o4pH5SYsDqYKLJHmRZvHkP,P008502,19/06/1995,1995,D,USD,250253893
2cEUUZT88wRMBJ83AXbAdX,P034154,24/12/1997,1997,D,USD,33587537.23
7h8vLYiZLHs8wGJKw2oLA3,P095515,11/03/2006,2006,D,USD,277501029.3
JL6pTUBQKqhPZnTPoF9xB5,P112817,26/03/2010,2010,D,USD,19844970.73
dskJvvwHzswFFh9anjWVr7,P112817,15/10/2010,2010,D,USD,5076620.42
mdrAuLjutSXBPz55aPFGHf,P004595,08/01/1998,1998,D,USD,47085161.97
SRQLxv6iuNxzhut76LeJS6,P041566,16/09/2000,2000,D,USD,11333929.75
KNbcMQjfaZM3sqDH7nFnCV,P041566,10/08/2000,2000,D,USD,28298275.35
PZgaMC2tzkZLRoprpCrQf5,P082888,23/07/2006,2006,D,USD,7561618.743
hbcS3khkhkPXCjALLXEPFh,P071291,18/11/2002,2002,D,USD,11703295.04
gAMFdcuyZNgzVnYuQjjpJc,P008334,22/12/1996,1996,D,USD,52648058.7
Xrfu3kfGzagRTxQM9W2xV4,P086411,18/12/2005,2005,D,USD,115009842.6
6xWQ53uNwP8CJWNzU6VdjH,P086411,14/12/2008,2008,D,USD,82233871.02
bnQPbSbwAsZkhPJU9cHE8k,P086411,14/12/2011,2011,D,USD,818859.99
tqkvCMDzxdPEbYnqgth67a,P094103,12/09/2007,2007,D,USD,57490668.96
GzozVQr4cv6C3unTZDPRQX,P094103,09/05/2007,2007,D,USD,2267528.765
PYZY4v2kmaP2XhGUi9xqoe,P094103,17/07/2007,2007,D,USD,5194970.775
ZAvxaSS79uTURrpLGyUVuZ,P040174,07/05/1998,1998,D,USD,42022006.85
3i7VE24g2pEETV3B7UFWoA,P075531,28/07/2006,2006,D,USD,10546466.14
FWha6CzqNR9uEqHFEfoupe,P087925,14/04/2007,2007,D,USD,7585282.036
GbuZumMQQeDYbVhXykSEtk,P126094,27/01/2011,2011,D,USD,491078726.4
zytgGQTu6Dmu6LdH6aNUa,P000527,03/05/2003,2003,D,USD,21615856.13
gJgHmQNfVY54LwYBUDf99o,P000527,30/06/2003,2003,D,USD,28099719.71
SpEk3uyfJbAucvRP45ZkF,P073974,15/08/2004,2004,D,USD,22990417.06
Y4CAQgMkehbmj4fLQuhFe7,P082999,25/09/2004,2004,D,USD,150834144.9
xwUbseRa2Kxoyz2izbaTY9,P069055,08/05/2003,2003,D,USD,16128920.42
7bKw2SgY3MBpfUZM2TrQxi,P069055,15/08/2003,2003,D,USD,9499538.883
oXbaxZdtNVWtPAn4doJfX4,P069055,26/03/2010,2010,D,USD,204263.5168
DBBS5od2q4dmiGohYb4MXM,P070628,16/08/2005,2005,D,USD,155408879.9
xT6CYGzyrKfPy46paKUBRS,P070628,20/01/2010,2010,D,USD,446826.443
v2KhnMWTfAej4SKQEkfdD9,P094539,04/04/2007,2007,D,USD,4593347.109
GAiie8zcQPawRPLEWRTADD,P094539,13/08/2007,2007,D,USD,4895505.726
FYMX5YbRXUUe7x9k9v8PgU,P094539,09/12/2007,2007,D,USD,4895505.737
QQnayrPJRVbMTvbDKN9gS3,P094539,25/09/2007,2007,D,USD,746998.1506
4NrduXHxk4Uc4GtJwP9DxZ,P091747,28/05/2009,2009,D,USD,13598743.41
nACMkprGGRRniovxwrKrxC,P041302,01/10/1996,1996,D,USD,104620981.1
rJCzgg56eWUFTHgYq6QNNG,P066998,11/10/2004,2004,D,USD,29125179.69
ZppngkmqgAZotA2t92tq9L,P050752,30/03/2001,2001,D,USD,51789470.24
or63F6hWFENRB7ni7YtKtH,P083581,16/07/2007,2007,D,USD,23282222.57
vVTbgiFERRUtqF7nhLy2RQ,P106708,28/09/2010,2010,D,USD,510658792
AnhBSqND7VDRbiSL2GyHhP,P100619,23/09/2007,2007,D,USD,21807224.02
ztq8N8Z5BgHYryaK7ekFFL,P082597,09/03/2004,2004,D,USD,117123523.6
mpf8KNXqr5Da7rGBVLuMMg,P082914,06/10/2004,2004,D,USD,392363803.9
A8FpPjHquZiw3ri6uAtvR9,P082914,17/04/2008,2008,D,USD,41690300.25
njUw7oicr86fETbzc7NUwA,P115067,03/09/2010,2010,D,USD,360630284.9
GqtaN7UPmDc9kkF3Yzba2D,P115067,20/07/2009,2009,D,USD,1556337941
Xph7ogVfXyeWuN7Hht4eoJ,P102117,27/04/2008,2008,D,USD,12199726.06
zp7MA5L2Gesay996PsU3eL,P040990,05/10/1999,1999,D,USD,22835883.67
sSdBBvXHmJQHgMzhPP2JAa,P086169,10/07/2005,2005,D,USD,9638419.632
AYHUY5ZMnzV54pRJL8ym7S,P051372,26/10/2001,2001,D,USD,17416247.09
98vXrUt9Y9pa5Gm6youuGA,P054384,03/09/1997,1997,D,USD,6614733.949
9mr7gizUFGPXQBHCWkVuJ5,P055432,24/07/1999,1999,D,USD,93189208.7
2aJdt98vivQSQEkRbxFHtS,P046768,01/12/1997,1997,D,USD,6361591.83
CQe5Mo7KUPPpAfMJDQF6qD,P046768,20/07/1997,1997,D,USD,1063414.225
vk33Cy7QeXaMAw8Maw9WWT,P057910,23/12/1998,1998,D,USD,5965522.699
7wSyz7W9h7apgvwaG3dZ9f,P043195,09/09/2003,2003,D,USD,66352110.3
yM3mgMPYEyXPesMLY999sC,P043195,29/05/2003,2003,D,USD,116588771.3
K9TUy9mfL9wFQiuTKFRqAB,P043195,06/05/2003,2003,D,USD,13235440.16
iipQdD8cbneiFy3dEtVXoU,P043195,24/01/2007,2007,D,USD,6228015.594
Mfi4uj6uScWSt3eiZuC3zh,P071033,28/02/2002,2002,D,USD,87573039.04
bDDniCZfmJ4koxMS5AioXG,P071033,24/01/2007,2007,D,USD,15781721.73
KKok3woDRUPc3JucLoRZ26,P071033,01/05/2007,2007,D,USD,15056426.69
ZyU6BGietSWXpqTpdfdGYi,P084871,14/06/2011,2011,D,USD,7244091.45
cNwDAVTvqjbBVPjjtNbizi,P084871,02/01/2005,2005,D,USD,187044503.1
aPcpyaZjrc8LSSHYjxVQRU,P050613,27/12/1999,1999,D,USD,60518447.58
ZrGVDACkdJAJALxaCE96n8,P050613,21/04/1999,1999,D,USD,12002960.22
Zt4TM3PCWfbvbPTqAQrJRT,P041548,31/01/1997,1997,D,USD,10453888.17
tXNdi3b6NB3ebPSFcXMGiP,P050891,06/07/1997,1997,D,USD,50797969.13
hJq9x8mDqQmgzMUh9CznPb,P074081,27/12/2003,2003,D,USD,184096928.5
sqvqbCVrk2xvFLvkgyCgt4,P006512,07/01/1995,1995,D,USD,50486097.65
J3jzxj5Dr24j8qpFdDw8C7,P071631,22/04/2008,2008,D,USD,19530376.72
NsvZDgzAzukM8zpnVghmNg,P074235,05/12/2004,2004,D,USD,47191370.55
7BcJk2wmpdokfJXsH6CECT,P101311,03/12/2007,2007,D,USD,106714021.5
aGSdFnbQYTfr4dSkr4ds6M,P117201,23/10/2010,2010,D,USD,187289073.1
6LE3PnLBcAjot6Rh2FoLx3,P050647,13/03/2002,2002,D,USD,161053399.1
mCkSdRnAfmxXkhNCYj9SWC,P114204,05/10/2010,2010,D,USD,1672407.544
sht5BwFLBxJsNe4Uu6BEXd,P008287,31/12/1996,1996,D,USD,23510770.83
NMi6eEoCQmqdPGoRwh9pMM,P095229,10/10/2007,2007,D,USD,51221004.9
WhzkKJhuoUJCMofrTpsEWX,P059055,04/11/1998,1998,D,USD,5950690.567
sg28YdJ42ztTyyyWrfcKLT,P108525,17/10/2008,2008,D,USD,1193993.066
s69DKWXgMMF9UeMH77jWtf,P081616,30/10/2005,2005,D,USD,12511697.4
N9tcXiTHGFPBN6nUMvMbab,P052256,05/09/2005,2005,D,USD,39465080.42
3e7cqZvBACMUcipjfX6vgX,P121220,14/09/2010,2010,D,USD,77967743.87
Hdfy9UMbH5jdZQ7r8UKEiB,P078716,05/09/2005,2005,D,USD,569649689.8
tJ67CZUTJafLswniFLL3af,P062991,21/06/2002,2002,D,USD,307384159.3
L6ihXtaeJzWAyX2SFiGjsg,P062991,05/10/1998,1998,D,USD,3016234560
K6ALrWukVzhQerF95PgYDH,P113202,06/09/2010,2010,D,USD,1960577.519
RSeQkgifeAW5UXGi5TxXAf,P084596,03/08/2004,2004,D,USD,14776731.25
uhexJHZWhg7tqS5SGJe5ji,P008506,08/12/1995,1995,D,USD,28006174.14
NYo2vR5aLZyPX7u9ELj9ZX,P002992,26/04/1999,1999,D,USD,89115839.43
